group	sample	contig	gene_id	start	end	strand	pfam_acc	pfam_name	system	evalue	score
river	SRR8870486	k119_23183	k119_23183_1	2	565	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.037	15.5
river	SRR8870486	k119_22953	k119_22953_2	1098	2474	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.037	15.5
river	SRR8870486	k119_19725	k119_19725_1	32	1273	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.038	15.5
river	SRR8870486	k119_15409	k119_15409_3	1871	2038	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.038	15.5
river	SRR8870486	k119_41312	k119_41312_2	362	2794	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.039	15.4
river	SRR8870486	k119_43350	k119_43350_1	3	794	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.048	15.1
river	SRR8870486	k119_38704	k119_38704_33	30499	31956	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.049	15.1
river	SRR8870486	k119_59393	k119_59393_64	70006	71121	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.049	15.1
river	SRR8870488	k119_45736	k119_45736_1	78	428	+	PF03960	ArsC	ars_arsenate_reductase	4.3e-23	81.7
river	SRR8870488	k119_5945	k119_5945_12	8632	8982	+	PF03960	ArsC	ars_arsenate_reductase	1.4e-22	80.1
river	SRR8870488	k119_51158	k119_51158_5	3817	4230	+	PF03960	ArsC	ars_arsenate_reductase	1.8e-22	79.8
river	SRR8870488	k119_12200	k119_12200_10	8885	9310	+	PF03960	ArsC	ars_arsenate_reductase	2.8e-22	79.1
river	SRR8870488	k119_34804	k119_34804_12	8909	9259	-	PF03960	ArsC	ars_arsenate_reductase	5.4e-21	75.0
river	SRR8870488	k119_59997	k119_59997_17	14707	15057	-	PF03960	ArsC	ars_arsenate_reductase	8.2e-21	74.4
river	SRR8870488	k119_49842	k119_49842_5	2839	3183	-	PF03960	ArsC	ars_arsenate_reductase	1.8e-20	73.3
river	SRR8870488	k119_34501	k119_34501_1	1	360	+	PF03960	ArsC	ars_arsenate_reductase	2.8e-20	72.7
river	SRR8870488	k119_57572	k119_57572_3	1016	1366	-	PF03960	ArsC	ars_arsenate_reductase	5.1e-19	68.7
river	SRR8870488	k119_28495	k119_28495_1	47	403	-	PF03960	ArsC	ars_arsenate_reductase	2.5e-18	66.5
river	SRR8870488	k119_39476	k119_39476_2	455	829	-	PF03960	ArsC	ars_arsenate_reductase	4.7e-17	62.4
river	SRR8870488	k119_35865	k119_35865_4	2801	3169	+	PF03960	ArsC	ars_arsenate_reductase	1.4e-16	60.8
river	SRR8870488	k119_53058	k119_53058_3	2204	2566	-	PF03960	ArsC	ars_arsenate_reductase	7e-16	58.6
river	SRR8870488	k119_23913	k119_23913_1	85	1029	+	PF01545	Cation_efflux	czc_cation_efflux	3.1e-48	164.5
river	SRR8870488	k119_14841	k119_14841_2	155	1099	-	PF01545	Cation_efflux	czc_cation_efflux	1.5e-46	159.0
river	SRR8870488	k119_8762	k119_8762_7	3721	4818	-	PF01545	Cation_efflux	czc_cation_efflux	7.8e-43	146.9
river	SRR8870488	k119_36158	k119_36158_1	1390	3045	-	PF01545	Cation_efflux	czc_cation_efflux	3e-42	145.0
river	SRR8870488	k119_38632	k119_38632_2	211	1161	+	PF01545	Cation_efflux	czc_cation_efflux	2.6e-41	141.9
river	SRR8870488	k119_19284	k119_19284_6	6734	7903	+	PF01545	Cation_efflux	czc_cation_efflux	4.4e-41	141.1
river	SRR8870488	k119_33169	k119_33169_3	4479	5420	-	PF01545	Cation_efflux	czc_cation_efflux	2.4e-39	135.5
river	SRR8870488	k119_11083	k119_11083_2	486	1400	+	PF01545	Cation_efflux	czc_cation_efflux	1e-38	133.4
river	SRR8870488	k119_15284	k119_15284_2	809	1504	-	PF01545	Cation_efflux	czc_cation_efflux	1.2e-38	133.2
river	SRR8870488	k119_37997	k119_37997_6	4915	5826	-	PF01545	Cation_efflux	czc_cation_efflux	3.5e-38	131.7
river	SRR8870488	k119_37746	k119_37746_2	310	987	-	PF01545	Cation_efflux	czc_cation_efflux	5.7e-38	131.0
river	SRR8870488	k119_17502	k119_17502_58	66073	67023	+	PF01545	Cation_efflux	czc_cation_efflux	3.9e-36	125.0
river	SRR8870488	k119_7720	k119_7720_3	1079	2008	-	PF01545	Cation_efflux	czc_cation_efflux	8e-33	114.2
river	SRR8870488	k119_60616	k119_60616_5	5570	6424	+	PF01545	Cation_efflux	czc_cation_efflux	2.7e-28	99.4
river	SRR8870488	k119_19228	k119_19228_2	354	1034	+	PF01545	Cation_efflux	czc_cation_efflux	1.5e-16	61.1
river	SRR8870488	k119_3764	k119_3764_5	2846	3805	+	PF01545	Cation_efflux	czc_cation_efflux	7.7e-15	55.5
river	SRR8870488	k119_9927	k119_9927_3	952	1371	+	PF01545	Cation_efflux	czc_cation_efflux	5.9e-08	33.0
river	SRR8870488	k119_42225	k119_42225_4	5232	5378	+	PF01545	Cation_efflux	czc_cation_efflux	0.00047	20.3
river	SRR8870488	k119_60600	k119_60600_1	1	1074	-	PF00394	Cu-oxidase	pco_cop_multicopper_oxidase	8.4e-25	88.0
river	SRR8870488	k119_54466	k119_54466_1	1	1356	-	PF00394	Cu-oxidase	pco_cop_multicopper_oxidase	2.2e-24	86.6
river	SRR8870488	k119_25167	k119_25167_3	926	2812	+	PF00394	Cu-oxidase	pco_cop_multicopper_oxidase	7e-24	85.0
river	SRR8870488	k119_33686	k119_33686_2	758	2026	-	PF00394	Cu-oxidase	pco_cop_multicopper_oxidase	0.0002	21.8
river	SRR8870488	k119_7145	k119_7145_2	437	1231	+	PF13450	NAD_binding_8	mer_mercuric_reductase	7.9e-19	68.0
river	SRR8870488	k119_39029	k119_39029_2	874	2067	+	PF13450	NAD_binding_8	mer_mercuric_reductase	1e-18	67.6
river	SRR8870488	k119_43341	k119_43341_2	892	1431	+	PF13450	NAD_binding_8	mer_mercuric_reductase	2.9e-15	56.6
river	SRR8870488	k119_5349	k119_5349_13	12519	13133	+	PF13450	NAD_binding_8	mer_mercuric_reductase	4.8e-15	55.9
river	SRR8870488	k119_21091	k119_21091_3	1461	2036	+	PF13450	NAD_binding_8	mer_mercuric_reductase	8.8e-15	55.1
river	SRR8870488	k119_6176	k119_6176_1	2	1063	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.4e-14	54.4
river	SRR8870488	k119_5108	k119_5108_7	3795	5039	+	PF13450	NAD_binding_8	mer_mercuric_reductase	2.9e-14	53.4
river	SRR8870488	k119_42023	k119_42023_2	272	1414	-	PF13450	NAD_binding_8	mer_mercuric_reductase	8.2e-14	51.9
river	SRR8870488	k119_35672	k119_35672_13	11862	13121	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.7e-13	51.0
river	SRR8870488	k119_31135	k119_31135_2	1104	1346	+	PF13450	NAD_binding_8	mer_mercuric_reductase	3.4e-12	46.7
river	SRR8870488	k119_2615	k119_2615_1	2	142	-	PF13450	NAD_binding_8	mer_mercuric_reductase	4.9e-12	46.2
river	SRR8870488	k119_12249	k119_12249_1	2	838	-	PF13450	NAD_binding_8	mer_mercuric_reductase	6.3e-12	45.9
river	SRR8870488	k119_49447	k119_49447_11	11505	12365	+	PF13450	NAD_binding_8	mer_mercuric_reductase	9.1e-12	45.4
river	SRR8870488	k119_44433	k119_44433_2	341	1792	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1e-11	45.3
river	SRR8870488	k119_4200	k119_4200_1	2	1069	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.2e-11	45.0
river	SRR8870488	k119_34767	k119_34767_2	1801	2793	+	PF13450	NAD_binding_8	mer_mercuric_reductase	3.8e-11	43.4
river	SRR8870488	k119_53253	k119_53253_2	1743	3170	+	PF13450	NAD_binding_8	mer_mercuric_reductase	9.6e-11	42.1
river	SRR8870488	k119_52130	k119_52130_5	6980	8449	+	PF13450	NAD_binding_8	mer_mercuric_reductase	1.2e-10	41.8
river	SRR8870488	k119_24439	k119_24439_1	3	233	-	PF13450	NAD_binding_8	mer_mercuric_reductase	3.9e-10	40.1
river	SRR8870488	k119_56069	k119_56069_1	1	1599	-	PF13450	NAD_binding_8	mer_mercuric_reductase	4.4e-10	40.0
river	SRR8870488	k119_41394	k119_41394_1	2	451	-	PF13450	NAD_binding_8	mer_mercuric_reductase	4.1e-09	36.9
river	SRR8870488	k119_26390	k119_26390_4	2702	3967	-	PF13450	NAD_binding_8	mer_mercuric_reductase	4.7e-09	36.7
river	SRR8870488	k119_43288	k119_43288_1	2	898	-	PF13450	NAD_binding_8	mer_mercuric_reductase	7e-09	36.1
river	SRR8870488	k119_49967	k119_49967_1	2	652	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.1e-08	35.5
river	SRR8870488	k119_41102	k119_41102_1	3	269	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.5e-08	35.1
river	SRR8870488	k119_30358	k119_30358_2	900	1181	+	PF13450	NAD_binding_8	mer_mercuric_reductase	1.6e-08	35.0
river	SRR8870488	k119_35743	k119_35743_2	1375	1605	+	PF13450	NAD_binding_8	mer_mercuric_reductase	5.1e-08	33.4
river	SRR8870488	k119_4179	k119_4179_3	2050	3303	-	PF13450	NAD_binding_8	mer_mercuric_reductase	8.9e-08	32.6
river	SRR8870488	k119_45978	k119_45978_1	1	546	-	PF13450	NAD_binding_8	mer_mercuric_reductase	8.9e-08	32.6
river	SRR8870488	k119_41249	k119_41249_1	1	378	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.5e-07	31.9
river	SRR8870488	k119_35528	k119_35528_1	3	743	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.8e-07	31.6
river	SRR8870488	k119_23433	k119_23433_1	2	196	-	PF13450	NAD_binding_8	mer_mercuric_reductase	2e-07	31.5
river	SRR8870488	k119_21599	k119_21599_3	1480	2001	+	PF13450	NAD_binding_8	mer_mercuric_reductase	2.2e-07	31.3
river	SRR8870488	k119_16458	k119_16458_21	21207	22622	-	PF13450	NAD_binding_8	mer_mercuric_reductase	2.4e-07	31.2
river	SRR8870488	k119_1996	k119_1996_12	11676	13319	-	PF13450	NAD_binding_8	mer_mercuric_reductase	2.6e-07	31.1
river	SRR8870488	k119_32151	k119_32151_1	19	1023	+	PF13450	NAD_binding_8	mer_mercuric_reductase	2.8e-07	31.0
river	SRR8870488	k119_28313	k119_28313_2	567	1904	-	PF13450	NAD_binding_8	mer_mercuric_reductase	2.8e-07	31.0
river	SRR8870488	k119_52130	k119_52130_15	23621	25258	+	PF13450	NAD_binding_8	mer_mercuric_reductase	3.5e-07	30.7
river	SRR8870488	k119_52606	k119_52606_1	1	876	-	PF13450	NAD_binding_8	mer_mercuric_reductase	4.3e-07	30.4
river	SRR8870488	k119_11985	k119_11985_5	3919	5103	-	PF13450	NAD_binding_8	mer_mercuric_reductase	7.3e-07	29.7
river	SRR8870488	k119_18796	k119_18796_1	1	528	-	PF13450	NAD_binding_8	mer_mercuric_reductase	7.5e-07	29.6
river	SRR8870488	k119_14210	k119_14210_5	3507	4760	+	PF13450	NAD_binding_8	mer_mercuric_reductase	8.1e-07	29.5
river	SRR8870488	k119_40698	k119_40698_1	64	1110	+	PF13450	NAD_binding_8	mer_mercuric_reductase	1e-06	29.2
river	SRR8870488	k119_58454	k119_58454_1	2	1207	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.6e-06	28.6
river	SRR8870488	k119_33188	k119_33188_20	17750	19393	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.7e-06	28.5
river	SRR8870488	k119_46508	k119_46508_1	2	1012	+	PF13450	NAD_binding_8	mer_mercuric_reductase	2.1e-06	28.2
river	SRR8870488	k119_59001	k119_59001_1	1	1260	+	PF13450	NAD_binding_8	mer_mercuric_reductase	4.1e-06	27.3
river	SRR8870488	k119_32218	k119_32218_1	3	95	-	PF13450	NAD_binding_8	mer_mercuric_reductase	4.5e-06	27.2
river	SRR8870488	k119_27475	k119_27475_5	5469	7157	+	PF13450	NAD_binding_8	mer_mercuric_reductase	4.9e-06	27.0
river	SRR8870488	k119_43674	k119_43674_2	848	2632	+	PF13450	NAD_binding_8	mer_mercuric_reductase	5.2e-06	26.9
river	SRR8870488	k119_58770	k119_58770_1	223	1500	+	PF13450	NAD_binding_8	mer_mercuric_reductase	6.6e-06	26.6
river	SRR8870488	k119_55524	k119_55524_1	2	397	-	PF13450	NAD_binding_8	mer_mercuric_reductase	6.8e-06	26.6
river	SRR8870488	k119_4283	k119_4283_1	2	1207	+	PF13450	NAD_binding_8	mer_mercuric_reductase	6.9e-06	26.6
river	SRR8870488	k119_43192	k119_43192_1	3	923	-	PF13450	NAD_binding_8	mer_mercuric_reductase	7.2e-06	26.5
river	SRR8870488	k119_7354	k119_7354_20	19319	20575	+	PF13450	NAD_binding_8	mer_mercuric_reductase	7.5e-06	26.4
river	SRR8870488	k119_32023	k119_32023_7	6512	8425	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.1e-05	25.9
river	SRR8870488	k119_36008	k119_36008_11	12842	14998	+	PF13450	NAD_binding_8	mer_mercuric_reductase	1.1e-05	25.9
river	SRR8870488	k119_30036	k119_30036_1	3	326	-	PF13450	NAD_binding_8	mer_mercuric_reductase	1.2e-05	25.8
river	SRR8870488	k119_37427	k119_37427_3	1823	3124	+	PF13450	NAD_binding_8	mer_mercuric_reductase	1.7e-05	25.3
river	SRR8870488	k119_12755	k119_12755_1	114	1268	-	PF13450	NAD_binding_8	mer_mercuric_reductase	2.3e-05	24.9
river	SRR8870488	k119_1634	k119_1634_31	27204	28367	-	PF13450	NAD_binding_8	mer_mercuric_reductase	2.5e-05	24.8
river	SRR8870488	k119_57681	k119_57681_1	109	1500	+	PF13450	NAD_binding_8	mer_mercuric_reductase	2.6e-05	24.7
river	SRR8870488	k119_41604	k119_41604_1	3	461	-	PF13450	NAD_binding_8	mer_mercuric_reductase	3.1e-05	24.5
river	SRR8870488	k119_38577	k119_38577_14	12469	14034	-	PF13450	NAD_binding_8	mer_mercuric_reductase	3.2e-05	24.4
river	SRR8870488	k119_49459	k119_49459_6	4415	5692	-	PF13450	NAD_binding_8	mer_mercuric_reductase	4.4e-05	24.0
river	SRR8870488	k119_20134	k119_20134_1	1	519	-	PF13450	NAD_binding_8	mer_mercuric_reductase	5e-05	23.8
river	SRR8870488	k119_31982	k119_31982_21	23904	25331	+	PF13450	NAD_binding_8	mer_mercuric_reductase	5.6e-05	23.6
river	SRR8870488	k119_7728	k119_7728_5	3478	3762	+	PF13450	NAD_binding_8	mer_mercuric_reductase	5.7e-05	23.6
river	SRR8870488	k119_16268	k119_16268_2	2328	3407	+	PF13450	NAD_binding_8	mer_mercuric_reductase	6.5e-05	23.4
river	SRR8870488	k119_53973	k119_53973_8	7992	9578	-	PF13450	NAD_binding_8	mer_mercuric_reductase	6.7e-05	23.4
river	SRR8870488	k119_8906	k119_8906_1	2	832	-	PF13450	NAD_binding_8	mer_mercuric_reductase	7.5e-05	23.2
river	SRR8870488	k119_57409	k119_57409_2	84	1823	+	PF13450	NAD_binding_8	mer_mercuric_reductase	8.7e-05	23.0
river	SRR8870488	k119_38577	k119_38577_22	19907	21070	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0001	22.8
river	SRR8870488	k119_44914	k119_44914_3	1709	2860	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0001	22.8
river	SRR8870488	k119_45769	k119_45769_2	342	1391	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00011	22.7
river	SRR8870488	k119_32485	k119_32485_11	9544	10920	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00011	22.7
river	SRR8870488	k119_12309	k119_12309_1	2	1066	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00013	22.5
river	SRR8870488	k119_29835	k119_29835_1	3	512	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00013	22.5
river	SRR8870488	k119_4845	k119_4845_1	2	907	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00013	22.4
river	SRR8870488	k119_36331	k119_36331_1	2	814	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00014	22.3
river	SRR8870488	k119_57361	k119_57361_3	2235	3812	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00015	22.2
river	SRR8870488	k119_56783	k119_56783_1	1	1068	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00016	22.2
river	SRR8870488	k119_17140	k119_17140_2	465	1136	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00025	21.6
river	SRR8870488	k119_37146	k119_37146_22	22350	23627	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0003	21.3
river	SRR8870488	k119_12635	k119_12635_1	117	1463	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00032	21.2
river	SRR8870488	k119_24374	k119_24374_6	4955	6241	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00035	21.1
river	SRR8870488	k119_23959	k119_23959_2	316	1131	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0005	20.6
river	SRR8870488	k119_2249	k119_2249_2	965	2740	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0005	20.6
river	SRR8870488	k119_27932	k119_27932_3	1001	1804	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00059	20.4
river	SRR8870488	k119_60014	k119_60014_2	1185	1460	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00059	20.4
river	SRR8870488	k119_54390	k119_54390_3	2006	2863	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00064	20.3
river	SRR8870488	k119_47547	k119_47547_1	1	948	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00069	20.2
river	SRR8870488	k119_50368	k119_50368_9	7321	8808	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00086	19.8
river	SRR8870488	k119_34272	k119_34272_12	13662	14939	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.00095	19.7
river	SRR8870488	k119_38697	k119_38697_2	1077	1472	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0014	19.2
river	SRR8870488	k119_56680	k119_56680_2	559	1449	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0014	19.1
river	SRR8870488	k119_49037	k119_49037_1	3	1439	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0015	19.1
river	SRR8870488	k119_53740	k119_53740_2	1579	1707	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0015	19.1
river	SRR8870488	k119_19029	k119_19029_3	1922	2758	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0016	19.0
river	SRR8870488	k119_62698	k119_62698_1	3	1160	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0019	18.8
river	SRR8870488	k119_37427	k119_37427_13	9677	11284	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0019	18.7
river	SRR8870488	k119_36683	k119_36683_19	19887	21107	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.002	18.7
river	SRR8870488	k119_34651	k119_34651_2	411	1517	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.002	18.7
river	SRR8870488	k119_39439	k119_39439_4	3172	4104	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0026	18.3
river	SRR8870488	k119_24224	k119_24224_1	2	967	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0032	18.0
river	SRR8870488	k119_35705	k119_35705_1	1	1095	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0039	17.7
river	SRR8870488	k119_50376	k119_50376_4	2920	4413	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0044	17.6
river	SRR8870488	k119_16756	k119_16756_3	1655	2230	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0044	17.6
river	SRR8870488	k119_3512	k119_3512_1	2	379	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0045	17.5
river	SRR8870488	k119_18435	k119_18435_9	10501	11748	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0048	17.4
river	SRR8870488	k119_22565	k119_22565_1	3	179	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.005	17.4
river	SRR8870488	k119_56320	k119_56320_1	2	547	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0052	17.3
river	SRR8870488	k119_51468	k119_51468_4	3000	3407	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0053	17.3
river	SRR8870488	k119_22613	k119_22613_2	812	1114	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0059	17.2
river	SRR8870488	k119_22568	k119_22568_2	546	1838	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0066	17.0
river	SRR8870488	k119_10508	k119_10508_1	2	301	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0068	17.0
river	SRR8870488	k119_10494	k119_10494_1	2	301	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0076	16.8
river	SRR8870488	k119_2606	k119_2606_4	3584	5578	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0079	16.8
river	SRR8870488	k119_19829	k119_19829_1	43	741	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.0085	16.7
river	SRR8870488	k119_34272	k119_34272_11	11993	13672	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.011	16.3
river	SRR8870488	k119_16852	k119_16852_3	949	1212	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.011	16.3
river	SRR8870488	k119_17418	k119_17418_2	587	1180	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.011	16.2
river	SRR8870488	k119_46314	k119_46314_2	769	1071	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.013	16.1
river	SRR8870488	k119_10013	k119_10013_1	2	1435	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.015	15.9
river	SRR8870488	k119_50176	k119_50176_2	411	2993	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.016	15.8
river	SRR8870488	k119_17502	k119_17502_33	33866	36310	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.016	15.8
river	SRR8870488	k119_54498	k119_54498_34	38052	39323	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.016	15.7
river	SRR8870488	k119_4911	k119_4911_3	1370	2704	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.02	15.5
river	SRR8870488	k119_11037	k119_11037_1	2	1282	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.021	15.4
river	SRR8870488	k119_62343	k119_62343_1	238	2295	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.021	15.4
river	SRR8870488	k119_51093	k119_51093_14	10980	11939	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.021	15.4
river	SRR8870488	k119_39288	k119_39288_6	3471	3683	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.024	15.2
river	SRR8870488	k119_10225	k119_10225_5	2998	4584	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.025	15.1
river	SRR8870488	k119_37287	k119_37287_3	1390	2535	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.028	15.0
river	SRR8870488	k119_20743	k119_20743_11	11071	12600	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.028	15.0
river	SRR8870488	k119_17187	k119_17187_6	7457	8269	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.029	14.9
river	SRR8870488	k119_37638	k119_37638_1	1	1035	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.03	14.9
river	SRR8870488	k119_42762	k119_42762_1	2	1111	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.031	14.9
river	SRR8870488	k119_42591	k119_42591_1	1	750	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.045	14.3
river	SRR8870488	k119_14104	k119_14104_1	2	763	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.045	14.3
river	SRR8870488	k119_30039	k119_30039_1	131	1081	+	PF13450	NAD_binding_8	mer_mercuric_reductase	0.047	14.3
river	SRR8870488	k119_23174	k119_23174_3	808	1761	-	PF13450	NAD_binding_8	mer_mercuric_reductase	0.049	14.2
river	SRR8870488	k119_36433	k119_36433_1	1	411	+	PF02614	UxaC	sil_cus_RND_efflux	7.4e-64	216.6
